LJ002-0337|could not be made even to look clean while there was no obligation of personal cleanliness on individuals, who often came into the prison in filthy rags.|could not be made even to look clean while there was no obligation of personal cleanliness on individuals, who often came into the prison in filthy rags.;;;;
LJ002-0338|Only now and again, in extreme cases, an unusually nasty companion was stripped, haled to the pump,|Only now and again, in extreme cases, an unusually nasty companion was stripped, haled to the pump,;;;;
LJ003-0001|The Chronicles of Newgate, Volume 2. By Arthur Griffiths. Section 5: Newgate down to 1818, part 2.|The Chronicles of Newgate, Volume two. By Arthur Griffiths. Section five: Newgate down to eighteen eighteen, part two.;;;;
LJ003-0002|The squalor and uncleanness of the debtors' side was intensified by constant overcrowding.|The squalor and uncleanness of the debtors' side was intensified by constant overcrowding.;;;;
LJ003-0003|Prisoners were committed to it quite without reference to its capacity.|Prisoners were committed to it quite without reference to its capacity.;;;;
LJ003-0004|No remonstrance was attended to,|No remonstrance was attended to,;;;;
LJ003-0005|no steps taken to reduce the number of committals, and the governor was obliged to utilize the chapel as a day and night room.|no steps taken to reduce the number of committals, and the governor was obliged to utilize the chapel as a day and night room.;;;;
LJ003-0006|Besides this, although the families of debtors were no longer permitted to live with them inside the jail,|Besides this, although the families of debtors were no longer permitted to live with them inside the jail,;;;;
LJ003-0007|hundreds of women and children came in every morning to spend the day there, and there was no limitation whatever to the numbers of visitors admitted to the debtors' side.|hundreds of women and children came in every morning to spend the day there, and there was no limitation whatever to the numbers of visitors admitted to the debtors' side.;;;;
LJ003-0008|Friends arrived about nine a.m., and went out at nine p.m., when as many as two hundred visitors have been observed leaving the debtors' yards at one time.|Friends arrived about nine a.m., and went out at nine p.m., when as many as two hundred visitors have been observed leaving the debtors' yards at one time.;;;;
LJ003-0009|The day passed in revelry and drunkenness. Although spirituous liquors were forbidden,|The day passed in revelry and drunkenness. Although spirituous liquors were forbidden,;;;;
LJ003-0010|wine and beer might be had in any quantity, the only limitation being|wine and beer might be had in any quantity, the only limitation being;;;;
LJ003-0011|that not more than one bottle of wine or one quart of beer could be issued at one time. No account was taken of the amount of liquors admitted in one day,|that not more than one bottle of wine or one quart of beer could be issued at one time. No account was taken of the amount of liquors admitted in one day,;;;;
LJ003-0012|and debtors might practically have as much as they liked, if they could only pay for it.|and debtors might practically have as much as they liked, if they could only pay for it.;;;;
LJ003-0013|No attempt was made to check drunkenness, beyond the penalty of shutting out friends from any ward in which a prisoner exceeded.|No attempt was made to check drunkenness, beyond the penalty of shutting out friends from any ward in which a prisoner exceeded.;;;;
LJ003-0014|Quarreling among the debtors was not unfrequent. Blows were struck, and fights often ensued.|Quarreling among the debtors was not unfrequent. Blows were struck, and fights often ensued.;;;;
LJ003-0015|For this and other acts of misconduct there was the discipline of the refractory ward, or ""strong room"" on the debtors' side.|For this and other acts of misconduct there was the discipline of the refractory ward, or ""strong room"" on the debtors' side.";;;;
LJ003-0016|Bad cases were removed to a cell on the felons' side, and here they were locked in solitary confinement for three days at a time.|Bad cases were removed to a cell on the felons' side, and here they were locked in solitary confinement for three days at a time.;;;;
LJ003-0017|Order throughout the debtors' side was preserved|Order throughout the debtors' side was preserved;;;;
LJ003-0018|and discipline maintained by a system open to grave abuses, and which had the prescription of long usage,|and discipline maintained by a system open to grave abuses, and which had the prescription of long usage,;;;;
LJ003-0019|and which was never wholly rooted out for many years to come.|and which was never wholly rooted out for many years to come.;;;;
LJ003-0020|This was the pernicious plan of governing by prisoners, or of setting a favored few in authority over the many.|This was the pernicious plan of governing by prisoners, or of setting a favored few in authority over the many.;;;;
LJ003-0021|The head of the debtors' prison was a prisoner called the steward, who was chosen by the whole body from six whom the keeper nominated.|The head of the debtors' prison was a prisoner called the steward, who was chosen by the whole body from six whom the keeper nominated.;;;;
LJ003-0022|This steward was practically supreme.|This steward was practically supreme.;;;;
LJ003-0023|All the allowances of food passed through his hands; he had the control of the poor-box for chance charities,|All the allowances of food passed through his hands; he had the control of the poor-box for chance charities,;;
LJ003-0024|he collected the garnish money, and distributed the weekly grant from the prison charitable fund.|he collected the garnish money, and distributed the weekly grant from the prison charitable fund.;;;;
LJ003-0025|In the latter duties he was, however, supervised by three auditors, freely chosen by the prisoners among themselves.|In the latter duties he was, however, supervised by three auditors, freely chosen by the prisoners among themselves.;;;;
LJ003-0026|The auditors were paid a shilling each for their services each time the poor-box was opened. The steward was also remunerated for his trouble.|The auditors were paid a shilling each for their services each time the poor-box was opened. The steward was also remunerated for his trouble.;;;;
LJ003-0027|He had a double allowance of bread, deducted, of course, from the already too limited portion of the rest,|He had a double allowance of bread, deducted, of course, from the already too limited portion of the rest,;;;;
LJ003-0028|and no doubt made the meat also pay toll.|and no doubt made the meat also pay toll.;;;;
LJ003-0029|Under the steward there were captains of wards, chosen in the same way, and performing analogous duties.|Under the steward there were captains of wards, chosen in the same way, and performing analogous duties.;;;;
LJ003-0030|These subordinate chiefs were also rewarded out of the scanty prison rations.|These subordinate chiefs were also rewarded out of the scanty prison rations.;;;;
LJ003-0031|The same system was extended to the criminal side, and cases were on record of the place of wardsman being sold for considerable sums.|The same system was extended to the criminal side, and cases were on record of the place of wardsman being sold for considerable sums.;;;;
LJ003-0032|So valuable were they deemed, that as much as fifty guineas was offered to the keeper for the post.|So valuable were they deemed, that as much as fifty guineas was offered to the keeper for the post.;;;;
LJ003-0033|Enough has been said, probably, to prove that there was room for improvement in the condition and treatment of debtors in the prisons of the city of London.|Enough has been said, probably, to prove that there was room for improvement in the condition and treatment of debtors in the prisons of the city of London.;;;;
LJ003-0034|This gradually was forced upon the consciousness of the Corporation,|This gradually was forced upon the consciousness of the Corporation,;;;;
LJ003-0035|and about 1812 application was made to Parliament for funds to build a new debtors' prison.|and about eighteen twelve application was made to Parliament for funds to build a new debtors' prison.;;;;
LJ003-0036|Authority was given to raise money on the Orphans' Fund to the extent of £90,000.|Authority was given to raise money on the Orphans' Fund to the extent of ninety thousand pounds.;;;;
LJ003-0037|A site was purchased between Red Lion and White Cross streets, and a new prison planned,|A site was purchased between Red Lion and White Cross streets, and a new prison planned,;;;;
LJ003-0038|which would accommodate the inmates of Newgate and of the three compters, Ludgate,|which would accommodate the inmates of Newgate and of the three compters, Ludgate,;;;;
LJ003-0039|Giltspur Street, and the Poultry, or about four hundred and seventy-six in all.|Giltspur Street, and the Poultry, or about four hundred and seventy-six in all.;;;;
LJ003-0040|The evils of association for these debtors were perpetuated, although the plan provided for the separation of the various contingents committed to it.|The evils of association for these debtors were perpetuated, although the plan provided for the separation of the various contingents committed to it.;;;;
LJ003-0041|There was no lack of air and light for the new jail, and several exercising yards.|There was no lack of air and light for the new jail, and several exercising yards.;;;;
LJ003-0042|The completion of this very necessary building was, however, much delayed for want of funds,|The completion of this very necessary building was, however, much delayed for want of funds,;;;;
LJ003-0043|and it was not ready to relieve Newgate till late in 1815.|and it was not ready to relieve Newgate till late in eighteen fifteen.;;;;
LJ003-0044|The reforms which were to be attempted in that prison|The reforms which were to be attempted in that prison;;;;
LJ003-0045|more particularly as regarded the classification of prisoners, and which were dependent on the space to be gained by the removal of the debtors,|more particularly as regarded the classification of prisoners, and which were dependent on the space to be gained by the removal of the debtors,;;;;
LJ003-0046|could not be carried out till then. It is to be feared that long after the opening of White Cross Street prison,|could not be carried out till then. It is to be feared that long after the opening of White Cross Street prison,;;;;
LJ003-0047|Newgate continued to be a reproach to those responsible for its management.|Newgate continued to be a reproach to those responsible for its management.;;;;
LJ003-0048|I pass now to the criminal side of Newgate, which consisted of the six quarters or yards already enumerated and described.|I pass now to the criminal side of Newgate, which consisted of the six quarters or yards already enumerated and described.;;;;
LJ003-0049|The inmates of this part, as distinguished from the debtors, were comprised in four classes:|The inmates of this part, as distinguished from the debtors, were comprised in four classes:;;;;
LJ003-0050|(1) those awaiting trial;|(one) those awaiting trial;;;
LJ003-0051|(2) persons under sentence of imprisonment for a fixed period, or until they shall have paid certain fines;|(two) persons under sentence of imprisonment for a fixed period, or until they shall have paid certain fines;;;
LJ003-0052|(3) transports awaiting removal to the colonies, and (4) capital convicts, condemned to death and awaiting execution.|(three) transports awaiting removal to the colonies, and (four) capital convicts, condemned to death and awaiting execution.;;;;
LJ003-0053|At one time the whole of these different categories were thrown together pell-mell, young and old, the untried with the convicted.|At one time the whole of these different categories were thrown together pell-mell, young and old, the untried with the convicted.;;;;
LJ003-0054|An imperfect attempt at classification was, however, made in 1812, and a yard was as far as possible set apart for the untried,|An imperfect attempt at classification was, however, made in eighteen twelve, and a yard was as far as possible set apart for the untried,;;;;
LJ003-0055|or class (1), with whom, under the imperious demand for accommodation, were also associated the misdemeanants, or class (2).|or class (one), with whom, under the imperious demand for accommodation, were also associated the misdemeanants, or class (two).;;;;
LJ003-0056|This was the chapel yard, with its five wards, which were calculated to hold seventy prisoners, but often held many more.|This was the chapel yard, with its five wards, which were calculated to hold seventy prisoners, but often held many more.;;;;
LJ003-0057|A further sub-classification was attempted by separating at night those charged with misdemeanors from those charged with felony,|A further sub-classification was attempted by separating at night those charged with misdemeanors from those charged with felony,;;;;
LJ003-0058|but all mingled freely during the day in the yard.|but all mingled freely during the day in the yard.;;;;
LJ003-0059|The sleeping accommodation in the chapel-yard wards, and indeed throughout the prison, consisted of a barrack bed,|The sleeping accommodation in the chapel-yard wards, and indeed throughout the prison, consisted of a barrack bed,;;;;
LJ003-0060|which was a wooden flooring on a slightly inclined plane, with a beam running across the top to serve as a pillow.|which was a wooden flooring on a slightly inclined plane, with a beam running across the top to serve as a pillow.;;;;
LJ003-0061|No beds were issued, only two rugs per prisoner.|No beds were issued, only two rugs per prisoner.;;;;
LJ003-0062|When each sleeper had the full lateral space allotted to him, it amounted to one foot and a half on the barrack bed;|When each sleeper had the full lateral space allotted to him, it amounted to one foot and a half on the barrack bed;;;
LJ003-0063|but when the ward was obliged to accommodate double the ordinary number, as was frequently the case,|but when the ward was obliged to accommodate double the ordinary number, as was frequently the case,;;;;
LJ003-0064|the sleepers covered the entire floor, with the exception of a passage in the middle.|the sleepers covered the entire floor, with the exception of a passage in the middle.;;;;
LJ003-0065|All the misdemeanants, whatever their offense, were lodged in this chapel ward.|All the misdemeanants, whatever their offense, were lodged in this chapel ward.;;;;
LJ003-0066|As many various and, according to our ideas, heinous crimes came under this head,|As many various and, according to our ideas, heinous crimes came under this head,;;;;
LJ003-0067|in the then existing state of the law,|in the then existing state of the law,;;;;
LJ003-0068|the man guilty of a common assault found himself side by side with the fraudulent, or others who had attempted abominable crimes.|the man guilty of a common assault found himself side by side with the fraudulent, or others who had attempted abominable crimes.;;;;
LJ003-0069|In this heterogeneous society were also thrown the unfortunate journalists to whom I have already referred, and on whom imprisonment in Newgate|In this heterogeneous society were also thrown the unfortunate journalists to whom I have already referred, and on whom imprisonment in Newgate;;;;
LJ003-0070|was frequently adjudged for so-called libels, or too out-spoken comments in print.|was frequently adjudged for so-called libels, or too out-spoken comments in print.;;;;
LJ003-0071|It was particularly recommended by the Committee on Jails in 1814|It was particularly recommended by the Committee on Jails in eighteen fourteen;;;;
LJ003-0072|that some other and less mixed prison should be used for the confinement of persons convicted of libels. But this suggestion was ignored.|that some other and less mixed prison should be used for the confinement of persons convicted of libels. But this suggestion was ignored.;;;;
LJ003-0073|Indeed the partial classification attempted seems to have been abandoned within a year or two.|Indeed the partial classification attempted seems to have been abandoned within a year or two.;;;;
LJ003-0074|The Hon. H. G. Bennet, who visited Newgate in 1817, saw in one yard, in a total of seventy-two prisoners,|The Hon. H. G. Bennet, who visited Newgate in eighteen seventeen, saw in one yard, in a total of seventy-two prisoners,;;;;
LJ003-0075|thirty-five tried and thirty-seven untried. Of the former, three were transports for life,|thirty-five tried and thirty-seven untried. Of the former, three were transports for life,;;;;
LJ003-0076|four for fourteen years, and three of them persons sentenced to fines or short imprisonment -- one for little more than a month.|four for fourteen years, and three of them persons sentenced to fines or short imprisonment -- one for little more than a month.;;;;
LJ003-0077|Two of the untried were for murder, and several for house-breaking and highway robbery.|Two of the untried were for murder, and several for house-breaking and highway robbery.;;;;
LJ003-0078|Nor were the misdemeanants and bail prisoners any longer separated from those whose crimes were of a more serious character.|Nor were the misdemeanants and bail prisoners any longer separated from those whose crimes were of a more serious character.;;;;
LJ003-0079|Mr. Bennet refers to a gentleman confined for want of bail, who occupied a room with five others|Mr. Bennet refers to a gentleman confined for want of bail, who occupied a room with five others;;;;
LJ003-0080|two committed by the Bankruptcy Commissioner, one for perjury, and two transports.|two committed by the Bankruptcy Commissioner, one for perjury, and two transports.;;;;
LJ003-0081|Persons convicted of publishing libels were still immured in the same rooms with transports and felons.|Persons convicted of publishing libels were still immured in the same rooms with transports and felons.;;;;
LJ003-0082|The middle yard, as far as its limits would permit, was appropriated to felons and transports. The wards here were generally very crowded.|The middle yard, as far as its limits would permit, was appropriated to felons and transports. The wards here were generally very crowded.;;;;
LJ003-0083|Each ward was calculated to hold twenty-four, allowing each individual one foot and a half;|Each ward was calculated to hold twenty-four, allowing each individual one foot and a half;;;
LJ003-0084|Quote, a common-sized man, says the keeper, Mr. Newman, can turn in nineteen inches, end quote.|Quote, a common-sized man, says the keeper, Mr. Newman, can turn in nineteen inches, end quote.;;;;
LJ003-0085|These twenty-four could just sleep on the barrack bed; when the number was higher, and it often rose to forty, the surplus had to sleep on the floor.|These twenty-four could just sleep on the barrack bed; when the number was higher, and it often rose to forty, the surplus had to sleep on the floor.;;
LJ003-0086|The crowding was in consequence of the delay in removing transports.|The crowding was in consequence of the delay in removing transports.;;;;
LJ003-0087|These often remained in Newgate for six months, sometimes a year, in some cases longer;|These often remained in Newgate for six months, sometimes a year, in some cases longer;;;
LJ003-0088|in one, for seven years -- that of a man sentenced to death, for whom great interest had been made, but whom it was not thought right to pardon.|in one, for seven years -- that of a man sentenced to death, for whom great interest had been made, but whom it was not thought right to pardon.;;;;
LJ003-0089|Occasionally the transports made themselves so useful in the jail that they were passed over.|Occasionally the transports made themselves so useful in the jail that they were passed over.;;;;
LJ003-0090|Mr. Newman admitted that he had petitioned that certain ""trusty men"" might be left in the jail.|Mr. Newman admitted that he had petitioned that certain ""trusty men"" might be left in the jail.";;;;
LJ003-0091|Constantly associated with these convicted felons were numbers of juveniles, infants of tender years.|Constantly associated with these convicted felons were numbers of juveniles, infants of tender years.;;;;
LJ003-0092|There were frequently in the middle yard seven or eight children, the youngest barely nine,|There were frequently in the middle yard seven or eight children, the youngest barely nine,;;;;
LJ003-0093|the oldest only twelve or thirteen, exposed to all the contaminating influences of the place.|the oldest only twelve or thirteen, exposed to all the contaminating influences of the place.;;;;
LJ003-0094|Mr. Bennet mentions also the case of young men of better stamp, clerks in city offices, and youths of good parentage,|Mr. Bennet mentions also the case of young men of better stamp, clerks in city offices, and youths of good parentage,;;;;
LJ003-0095|Quote, in this dreadful situation, end quote. who had been rescued from the hulks through the kindness and attention of the Secretary of State.|Quote, in this dreadful situation, end quote. who had been rescued from the hulks through the kindness and attention of the Secretary of State.;;;;
LJ003-0096|Quote, yet they had been long enough, he goes on to say, in the prison associated with the lowest and vilest criminals,|Quote, yet they had been long enough, he goes on to say, in the prison associated with the lowest and vilest criminals,;;;;
LJ003-0097|with convicts of all ages and characters, to render it next to impossible but that, with the obliteration of all sense of self-respect,|with convicts of all ages and characters, to render it next to impossible but that, with the obliteration of all sense of self-respect,;;;;
LJ003-0098|the inevitable consequence of such a situation, their morals must have been destroyed;|the inevitable consequence of such a situation, their morals must have been destroyed;;;
LJ003-0099|and though distress or the seduction of others might have led to the commission of this their first offense,|and though distress or the seduction of others might have led to the commission of this their first offense,;;;;
LJ003-0100|yet the society they were driven to live in, the language they daily heard, and the lessons they were taught in this academy,|yet the society they were driven to live in, the language they daily heard, and the lessons they were taught in this academy,;;;;
LJ003-0101|must have had a tendency to turn them into the world hardened and accomplished in the ways of vice and crime. End quote.|must have had a tendency to turn them into the world hardened and accomplished in the ways of vice and crime. End quote.;;;;
LJ003-0102|Mr. Buxton, in the work already quoted, instances another grievous case of the horrors of indiscriminate association in Newgate.|Mr. Buxton, in the work already quoted, instances another grievous case of the horrors of indiscriminate association in Newgate.;;;;
LJ003-0103|It was that of a person, quote, who practiced in the law, and who was connected by marriage with some very respectable families.|It was that of a person, quote, who practiced in the law, and who was connected by marriage with some very respectable families.;;;;
LJ003-0104|Having been committed to Clerkenwell,|Having been committed to Clerkenwell,;;;;
LJ003-0105|he was sent on to Newgate in a coach, handcuffed to a noted house-breaker, who was afterwards cast for death.|he was sent on to Newgate in a coach, handcuffed to a noted house-breaker, who was afterwards cast for death.;;;;
LJ003-0106|The first night in Newgate, and for the subsequent fortnight,|The first night in Newgate, and for the subsequent fortnight,;;;;
LJ003-0107|he slept in the same bed with a highwayman on one side, and a man charged with murder on the other.|he slept in the same bed with a highwayman on one side, and a man charged with murder on the other.;;;;
LJ003-0108|Spirits were freely introduced, and although he at first abstained,|Spirits were freely introduced, and although he at first abstained,;;;;
LJ003-0109|he found he must adopt the manners of his companions, or that his life would be in danger.|he found he must adopt the manners of his companions, or that his life would be in danger.;;;;
LJ003-0110|They viewed him with some suspicion, as one of whom they knew nothing.|They viewed him with some suspicion, as one of whom they knew nothing.;;;;
LJ003-0111|He was in consequence put out of the protection of their internal law, end quote. Their code was a subject of some curiosity.|He was in consequence put out of the protection of their internal law, end quote. Their code was a subject of some curiosity.;;;;
LJ003-0112|When any prisoner committed an offense against the community or against an individual, he was tried by a court in the jail.|When any prisoner committed an offense against the community or against an individual, he was tried by a court in the jail.;;;;
LJ003-0113|A prisoner, generally the oldest and most dexterous thief,|A prisoner, generally the oldest and most dexterous thief,;;;;
LJ003-0114|was appointed judge, and a towel tied in knots was hung on each side in imitation of a wig.|was appointed judge, and a towel tied in knots was hung on each side in imitation of a wig.;;;;
LJ003-0115|The judge sat in proper form;" he was punctiliously styled ""my lord.""|The judge sat in proper form";" he was punctiliously styled ""my lord.""";;
LJ003-0116|A jury having been selected and duly sworn, the culprit was then arraigned. Justice, however, was not administered with absolute integrity.|A jury having been selected and duly sworn, the culprit was then arraigned. Justice, however, was not administered with absolute integrity.;;;;
LJ003-0117|A bribe to the judge was certain to secure acquittal, and the neglect of the formality was as certainly followed by condemnation.|A bribe to the judge was certain to secure acquittal, and the neglect of the formality was as certainly followed by condemnation.;;;;
LJ003-0118|Various punishments were inflicted, the heaviest of which was standing in the pillory.|Various punishments were inflicted, the heaviest of which was standing in the pillory.;;;;
LJ003-0119|This was carried out by putting the criminal's head through the legs of a chair, and stretching out his arms and tying them to the legs.|This was carried out by putting the criminal's head through the legs of a chair, and stretching out his arms and tying them to the legs.;;;;
LJ003-0120|The culprit was then compelled to carry the chair about with him.|The culprit was then compelled to carry the chair about with him.;;;;
LJ003-0121|But all punishments might readily be commuted into a fine to be spent in gin for judge and jury.|But all punishments might readily be commuted into a fine to be spent in gin for judge and jury.;;;;
LJ003-0122|The prisoner mentioned above was continually persecuted by trials of this kind.|The prisoner mentioned above was continually persecuted by trials of this kind.;;;;
LJ003-0123|The most trifling acts were magnified into offenses.|The most trifling acts were magnified into offenses.;;;;
LJ003-0124|He was charged with moving something which should not be touched, with leaving a door open, or coughing maliciously to the disturbance of his companions.|He was charged with moving something which should not be touched, with leaving a door open, or coughing maliciously to the disturbance of his companions.;;;;
LJ003-0125|The evidence was invariably sufficient to convict, and the judge never hesitated to inflict the heaviest penalties.|The evidence was invariably sufficient to convict, and the judge never hesitated to inflict the heaviest penalties.;;;;
LJ003-0126|The unfortunate man was compelled at length to adopt the habits of his associates;|The unfortunate man was compelled at length to adopt the habits of his associates;;;
LJ003-0127|Quote, by insensible degrees he began to lose his repugnance to their society,|Quote, by insensible degrees he began to lose his repugnance to their society,;;;;
LJ003-0128|caught their flash terms and sung their songs, was admitted to their revels, and acquired, in place of habits of perfect sobriety,|caught their flash terms and sung their songs, was admitted to their revels, and acquired, in place of habits of perfect sobriety,;;;;
LJ003-0129|a taste for spirits. End quote.|a taste for spirits. End quote.;;;;
LJ003-0130|His wife visited him in Newgate, and wrote a pitiable account of the state in which she found her husband.|His wife visited him in Newgate, and wrote a pitiable account of the state in which she found her husband.;;;;
LJ003-0131|He was an inmate of the same ward with others of the most dreadful sort, quote,|He was an inmate of the same ward with others of the most dreadful sort, quote,;;;;
LJ003-0132|whose language and manners, whose female associates of the most abandoned description, and the scenes consequent with such lost wretches|whose language and manners, whose female associates of the most abandoned description, and the scenes consequent with such lost wretches;;;;
LJ003-0133|prevented me from going inside but seldom, and I used to communicate with him through the bars from the passage. End quote.|prevented me from going inside but seldom, and I used to communicate with him through the bars from the passage. End quote.;;;;
LJ003-0134|One day he was too ill to come down and meet her.|One day he was too ill to come down and meet her.;;;;
LJ003-0135|She went up to the ward and found him lying down, quote,|She went up to the ward and found him lying down, quote,;;;;
LJ003-0136|pale as death, very ill, and in a dreadfully dirty state, the wretches making game of him, and enjoying my distress;|pale as death, very ill, and in a dreadfully dirty state, the wretches making game of him, and enjoying my distress;;;
LJ003-0137|and I learned he had been up with the others the whole night.|and I learned he had been up with the others the whole night.;;;;
LJ003-0138|Though they could not force him to gamble, he was compelled to drink,|Though they could not force him to gamble, he was compelled to drink,;;;;
LJ003-0139|and I was obliged afterwards to let him have five shillings to pay his share,|and I was obliged afterwards to let him have five shillings to pay his share,;;;;
LJ003-0140|otherwise he would have been stripped of his clothes. End quote.|otherwise he would have been stripped of his clothes. End quote.;;;;
LJ003-0141|Felons who could pay the price were permitted, irrespective of their character or offenses,|Felons who could pay the price were permitted, irrespective of their character or offenses,;;;;
LJ003-0142|to purchase the greater ease and comfort of the master's side.|to purchase the greater ease and comfort of the master's side.;;;;
LJ003-0143|The entrance fee was at least 13 shillings, 6 pence a head, with half-a-crown a week more for bed and bedding,|The entrance fee was at least thirteen shillings, six pence a head, with half-a-crown a week more for bed and bedding,;;;;
LJ003-0144|the wards being furnished with barrack bedsteads, upon which each prisoner had the regulation allowance of sleeping room|the wards being furnished with barrack bedsteads, upon which each prisoner had the regulation allowance of sleeping room;;;;
LJ003-0145|or about a foot and a half laterally. These fees were in reality a substantial contribution towards the expenses of the jail;|or about a foot and a half laterally. These fees were in reality a substantial contribution towards the expenses of the jail;;;
LJ003-0146|without them the keeper declared that he could not pay the salaries of turnkeys and servants, nor keep the prison going at all.|without them the keeper declared that he could not pay the salaries of turnkeys and servants, nor keep the prison going at all.;;;;
LJ003-0147|Besides the jail fees, there was garnish of half-a-guinea, collected by the steward,|Besides the jail fees, there was garnish of half-a-guinea, collected by the steward,;;;;
LJ003-0148|and spent in providing coals, candles, plates, knives, and forks; while all the occupants of this part of the prison|and spent in providing coals, candles, plates, knives, and forks; while all the occupants of this part of the prison;;
LJ003-0149|supported themselves; they had the ration of prison bread only,|supported themselves; they had the ration of prison bread only,;;
LJ003-0150|but they had no share in the prison meat or other charities, and they or their friends found them in food.|but they had no share in the prison meat or other charities, and they or their friends found them in food.;;;;
LJ003-0151|All who could scrape together the cash seem to have gladly availed themselves of the privilege of entering the master's side.|All who could scrape together the cash seem to have gladly availed themselves of the privilege of entering the master's side.;;;;
LJ003-0152|It was the only way to escape the horrors, the distress, penury, and rags of the common yards.|It was the only way to escape the horrors, the distress, penury, and rags of the common yards.;;;;
LJ003-0153|Idleness was not so universally the rule in this part of the jail.|Idleness was not so universally the rule in this part of the jail.;;;;
LJ003-0154|Artisans and others were at liberty to work at their trades, provided they were not dangerous.|Artisans and others were at liberty to work at their trades, provided they were not dangerous.;;;;
LJ003-0155|Tailoring and shoemaking was permitted, but it was deemed unsafe to allow a carpenter or blacksmith to have his tools.|Tailoring and shoemaking was permitted, but it was deemed unsafe to allow a carpenter or blacksmith to have his tools.;;;;
LJ003-0156|All the money earned by prisoners was at their own disposal, and was spent almost habitually in drink, chambering, and wantonness.|All the money earned by prisoners was at their own disposal, and was spent almost habitually in drink, chambering, and wantonness.;;;;
LJ003-0157|The best accommodation the jail could offer was reserved for the prisoners on the state side,|The best accommodation the jail could offer was reserved for the prisoners on the state side,;;;;
LJ003-0158|from whom still higher fees were exacted, with the same discreditable idea of swelling the revenues of the prison.|from whom still higher fees were exacted, with the same discreditable idea of swelling the revenues of the prison.;;;;
LJ003-0159|To constitute this the aristocratic quarter, unwarrantable demands were made upon the space properly allotted to the female felons,|To constitute this the aristocratic quarter, unwarrantable demands were made upon the space properly allotted to the female felons,;;;;
LJ003-0160|and no lodger was rejected, whatever his status, who offered himself and could bring grist to the mill.|and no lodger was rejected, whatever his status, who offered himself and could bring grist to the mill.;;;;
LJ003-0161|The luxury of the state side was for a long time open to all who could pay|The luxury of the state side was for a long time open to all who could pay;;;;
LJ003-0162|the convicted felon, the transport awaiting removal, the lunatic whose case was still undecided,|the convicted felon, the transport awaiting removal, the lunatic whose case was still undecided,;;;;
LJ003-0163|the misdemeanant tried or untried, the debtor who wished to avoid the discomfort of the crowded debtors' side, the outspoken newspaper editor,|the misdemeanant tried or untried, the debtor who wished to avoid the discomfort of the crowded debtors' side, the outspoken newspaper editor,;;;;
LJ003-0164|or the daring reporter of parliamentary debates.|or the daring reporter of parliamentary debates.;;;;
LJ003-0165|The better class of inmate complained bitterly of this enforced companionship with the vile,|The better class of inmate complained bitterly of this enforced companionship with the vile,;;;;
LJ003-0166|association at one time forbidden by custom, but which greed and rapacity long made the rule.|association at one time forbidden by custom, but which greed and rapacity long made the rule.;;;;
LJ003-0167|The fee for admission to the state side, as fixed by the table of fees, was three guineas, but Mr. Newman declared that he never took more than two.|The fee for admission to the state side, as fixed by the table of fees, was three guineas, but Mr. Newman declared that he never took more than two.;;;;
LJ003-0168|Ten and sixpence a week more was charged as rent for a single bed; where two or more slept in a bed the rent was seven shillings a week each.|Ten and sixpence a week more was charged as rent for a single bed; where two or more slept in a bed the rent was seven shillings a week each.;;
LJ003-0169|Prisoners who could afford it sometimes paid for four beds, at the rate of twenty-eight shillings, and so secured the luxury of a private room.|Prisoners who could afford it sometimes paid for four beds, at the rate of twenty-eight shillings, and so secured the luxury of a private room.;;;;
LJ003-0170|A Mr. Lundy, charged with forgery, was thus accommodated on the state side for upwards of five years.|A Mr. Lundy, charged with forgery, was thus accommodated on the state side for upwards of five years.;;;;
LJ003-0171|But the keeper protested that no single prisoner could thus monopolize space if the state side was crowded.|But the keeper protested that no single prisoner could thus monopolize space if the state side was crowded.;;;;
LJ003-0172|The keeper went still further in his efforts to make money.|The keeper went still further in his efforts to make money.;;;;
LJ003-0173|He continued the ancient practice of letting out a portion of his own house, and by a poetical fiction treated it as an annex of the state side.|He continued the ancient practice of letting out a portion of his own house, and by a poetical fiction treated it as an annex of the state side.;;;;
LJ003-0174|Mr. Davison, sent to Newgate for embezzlement, and whose case is given in the preceding chapter,|Mr. Davison, sent to Newgate for embezzlement, and whose case is given in the preceding chapter,;;;;
LJ003-0175|was accommodated with a room in Mr. Newman's house at the extravagant rental of thirty guineas per week;|was accommodated with a room in Mr. Newman's house at the extravagant rental of thirty guineas per week;;;
LJ003-0176|Mr. Cobbett was also a lodger of Mr. Newman's; and so were any members of the aristocracy,|Mr. Cobbett was also a lodger of Mr. Newman's; and so were any members of the aristocracy,;;
LJ003-0177|if they happened to be in funds -- among whom was the Marquis of Sligo in 1811.|if they happened to be in funds -- among whom was the Marquis of Sligo in eighteen eleven.;;;;
LJ003-0178|The female felons' wards I shall describe at length in the next chapter,|The female felons' wards I shall describe at length in the next chapter,;;;;
LJ003-0179|which will deal with Mrs. Fry's philanthropic exertions at this period in this particular part of the prison.|which will deal with Mrs. Fry's philanthropic exertions at this period in this particular part of the prison.;;;;
LJ003-0180|These wards were always full to overflowing; sometimes double the number the rooms could accommodate were crowded into them.|These wards were always full to overflowing; sometimes double the number the rooms could accommodate were crowded into them.;;
